três juízes dentre os Ministros do Supremo Tribunal Federal;$22$indicado tribunal dentre juízes
dois juízes dentre os Ministros do Superior Tribunal de Justiça;$22$indicado tribunal dentre juízes
mediante eleição, pelo voto secreto:$4$maioria absoluta república membros
por nomeação do Presidente da República, dois juízes dentre seis advogados de notável saber jurídico e idoneidade moral, indicados pelo Supremo Tribunal Federal.$39$indicados dentre dois saber
O Tribunal Superior Eleitoral compor-se-á, no mínimo, de sete membros, escolhidos:$-1$lei federal nacional sobre
O Tribunal Superior Eleitoral elegerá seu Presidente e o Vice-Presidente dentre os Ministros do Supremo Tribunal Federal, e o corregedor eleitoral dentre os Ministros do Superior Tribunal de Justiça.$-1$lei federal nacional sobre
Haverá um Tribunal Regional Eleitoral na capital de cada Estado e no Distrito Federal.$29$tribunais regionais juízes justiça
de dois juízes dentre os desembargadores do Tribunal de Justiça;$22$indicado tribunal dentre juízes
de dois juízes, dentre juízes de direito, escolhidos pelo Tribunal de Justiça;$22$indicado tribunal dentre juízes
mediante eleição, pelo voto secreto:$4$maioria absoluta república membros
de um juiz do Tribunal Regional Federal com sede na capital do Estado ou no Distrito Federal, ou, não havendo, de juiz federal, escolhido, em qualquer caso, pelo Tribunal Regional Federal respectivo;$-1$lei federal nacional sobre
por nomeação, pelo Presidente da República, de dois juízes dentre seis advogados de notável saber jurídico e idoneidade moral, indicados pelo Tribunal de Justiça.$39$indicados dentre dois saber
Os Tribunais Regionais Eleitorais compor-se-ão:$13$tribunais eleitorais regionais trabalho
O Tribunal Regional Eleitoral elegerá seu Presidente e o Vice-Presidente dentre os desembargadores.$-1$lei federal nacional sobre
Lei complementar disporá sobre a organização e competência dos Tribunais, dos juízes de direito e das Juntas Eleitorais.$-1$lei federal nacional sobre
Os membros dos Tribunais, os juízes de direito e os integrantes das Juntas Eleitorais, no exercício de suas funções, e no que lhes for aplicável, gozarão de plenas garantias e serão inamovíveis.$0$ organização ministério administrativa seguintes
Os juízes dos Tribunais Eleitorais, salvo motivo justificado, servirão por dois anos, no mínimo, e nunca por mais de dois biênios consecutivos, sendo os substitutos escolhidos na mesma ocasião e pelo mesmo processo, em número igual para cada categoria.$-1$lei federal nacional sobre
São irrecorríveis as decisões do Tribunal Superior Eleitoral, salvo as que contrariarem esta Constituição e as denegatórias de habeas corpus ou mandado de segurança.$-1$lei federal nacional sobre
forem proferidas contra disposição expressa desta Constituição ou de lei;$-1$lei federal nacional sobre
ocorrer divergência na interpretação de lei entre dois ou mais Tribunais Eleitorais;$29$tribunais regionais juízes justiça
versarem sobre inelegibilidade ou expedição de diplomas nas eleições federais ou estaduais;$-1$lei federal nacional sobre
anularem diplomas ou decretarem a perda de mandatos eletivos federais ou estaduais;$-1$lei federal nacional sobre
denegarem habeas corpus, mandado de segurança, habeas data ou mandado de injunção.$24$habeas corpus data segurança
Das decisões dos Tribunais Regionais Eleitorais somente caberá recurso quando:$35$julgar recurso instância decididas
o Superior Tribunal Militar;$-1$lei federal nacional sobre
os Tribunais e Juízes Militares instituídos por lei.$-1$lei federal nacional sobre
São órgãos da Justiça Militar:$-1$lei federal nacional sobre
O Superior Tribunal Militar compor-se-á de quinze Ministros vitalícios, nomeados pelo Presidente da República, depois de aprovada a indicação pelo Senado Federal, sendo três dentre oficiais-generais da Marinha, quatro dentre oficiais-generais do Exército, três dentre oficiais-generais da Aeronáutica, todos da ativa e do posto mais elevado da carreira, e cinco dentre civis.$-1$lei federal nacional sobre
três dentre advogados de notório saber jurídico e conduta ilibada, com mais de dez anos de efetiva atividade profissional;$-1$lei federal nacional sobre
dois, por escolha paritária, dentre juízes-auditores e membros do Ministério Público da Justiça Militar.$22$indicado tribunal dentre juízes
Os Ministros civis serão escolhidos pelo Presidente da República dentre brasileiros maiores de trinta e cinco anos, sendo:$10$ anos cinco trinta idade
À Justiça Militar compete processar e julgar os crimes militares definidos em lei.$-1$lei federal nacional sobre
A lei disporá sobre a organização, o funcionamento e a competência da Justiça Militar.$-1$lei federal nacional sobre
Os Estados organizarão sua Justiça, observados os princípios estabelecidos nesta Constituição .$0$ organização ministério administrativa seguintes
A competência dos tribunais será definida na Constituição do Estado, sendo a lei de organização judiciária de iniciativa do Tribunal de Justiça.$0$ organização ministério administrativa seguintes
Cabe aos Estados a instituição de representação de inconstitucionalidade de leis ou atos normativos estaduais ou municipais em face da Constituição estadual, vedada a atribuição da legitimação para agir a um único órgão.$-1$lei federal nacional sobre
A lei estadual poderá criar, mediante proposta do Tribunal de Justiça, a Justiça Militar estadual, constituída, em primeiro grau, pelos Conselhos de Justiça e, em segundo, pelo próprio Tribunal de Justiça, ou por Tribunal de Justiça Militar nos Estados em que o efetivo da polícia militar seja superior a vinte mil integrantes.$-1$lei federal nacional sobre
Compete à Justiça Militar estadual processar e julgar os policiais militares e bombeiros militares nos crimes militares definidos em lei, cabendo ao tribunal competente decidir sobre a perda do posto e da patente dos oficiais e da graduação das praças.$-1$lei federal nacional sobre
Compete aos juízes de direito do juízo militar processar e julgar, singularmente, os crimes militares cometidos contra civis e as ações judiciais contra atos disciplinares militares, cabendo ao Conselho de Justiça, sob a presidência de juiz de direito, processar e julgar os demais crimes militares.$-1$lei federal nacional sobre
O Tribunal de Justiça poderá funcionar descentralizadamente, constituindo Câmaras regionais, a fim de assegurar o pleno acesso do jurisdicionado à justiça em todas as fases do processo.$29$tribunais regionais juízes justiça
O Tribunal de Justiça instalará a justiça itinerante, com a realização de audiências e demais funções da atividade jurisdicional, nos limites territoriais da respectiva jurisdição, servindo-se de equipamentos públicos e comunitários.$29$tribunais regionais juízes justiça
Para dirimir conflitos fundiários, o Tribunal de Justiça designará juízes de entrância especial, com competência exclusiva para questões agrárias.$21$reclamações contra receber auxiliares
Sempre que necessário à eficiente prestação jurisdicional, o juiz far-se-á presente no local do litígio.$21$reclamações contra receber auxiliares
O Ministério Público é instituição permanente, essencial à função jurisdicional do Estado, incumbindo-lhe a defesa da ordem jurídica, do regime democrático e dos interesses sociais e individuais indisponíveis.$0$ organização ministério administrativa seguintes
São princípios institucionais do Ministério Público a unidade, a indivisibilidade e a independência funcional.$0$ organização ministério administrativa seguintes
Ao Ministério Público é assegurada autonomia funcional e administrativa, podendo, observado o disposto no art. 169, propor ao Poder Legislativo a criação e extinção de seus cargos e serviços auxiliares, provendo-os por concurso público de provas e de provas e títulos; a lei disporá sobre sua organização e funcionamento.$0$ organização ministério administrativa seguintes
O Ministério Público elaborará sua proposta orçamentária dentro dos limites estabelecidos na lei de diretrizes orçamentárias.$8$diretrizes orçamentárias plurianual anual
Se o Ministério Público não encaminhar a respectiva proposta orçamentária dentro do prazo estabelecido na lei de diretrizes orçamentárias, o Poder Executivo considerará, para fins de consolidação da proposta orçamentária anual, os valores aprovados na lei orçamentária vigente, ajustados de acordo com os limites estipulados na forma do § 3º.$8$diretrizes orçamentárias plurianual anual
Se a proposta orçamentária de que trata este artigo for encaminhada em desacordo com os limites estipulados na forma do § 3º, o Poder Executivo procederá aos ajustes necessários para fins de consolidação da proposta orçamentária anual.$-1$lei federal nacional sobre
Durante a execução orçamentária do exercício, não poderá haver a realização de despesas ou a assunção de obrigações que extrapolem os limites estabelecidos na lei de diretrizes orçamentárias, exceto se previamente autorizadas, mediante a abertura de créditos suplementares ou especiais.$23$obrigações débitos precatórios valor
o Ministério Público Federal;$13$tribunais eleitorais regionais trabalho
o Ministério Público do Trabalho;$13$tribunais eleitorais regionais trabalho
o Ministério Público Militar;$-1$lei federal nacional sobre
o Ministério Público do Distrito Federal e Territórios;$0$ organização ministério administrativa seguintes
o Ministério Público da União, que compreende:$0$ organização ministério administrativa seguintes
os Ministérios Públicos dos Estados.$-1$lei federal nacional sobre
O Ministério Público abrange:$-1$lei federal nacional sobre
O Ministério Público da União tem por chefe o Procurador-Geral da República, nomeado pelo Presidente da República dentre integrantes da carreira, maiores de trinta e cinco anos, após a aprovação de seu nome pela maioria absoluta dos membros do Senado Federal, para mandato de dois anos, permitida a recondução.$10$ anos cinco trinta idade
A destituição do Procurador-Geral da República, por iniciativa do Presidente da República, deverá ser precedida de autorização da maioria absoluta do Senado Federal.$4$maioria absoluta república membros
Os Ministérios Públicos dos Estados e o do Distrito Federal e Territórios formarão lista tríplice dentre integrantes da carreira, na forma da lei respectiva, para escolha de seu Procurador-Geral, que será nomeado pelo Chefe do Poder Executivo, para mandato de dois anos, permitida uma recondução.$-1$lei federal nacional sobre
Os Procuradores-Gerais nos Estados e no Distrito Federal e Territórios poderão ser destituídos por deliberação da maioria absoluta do Poder Legislativo, na forma da lei complementar respectiva.$-1$lei federal nacional sobre
vitaliciedade, após dois anos de exercício, não podendo perder o cargo senão por sentença judicial transitada em julgado;$9$prisão ninguém julgado sentença
inamovibilidade, salvo por motivo de interesse público, mediante decisão do órgão colegiado competente do Ministério Público, por voto de dois terços de seus membros, assegurada ampla defesa;$-1$lei federal nacional sobre
irredutibilidade de vencimentos, observado, quanto à remuneração, o que dispõem os arts. 37, XI, 150, II, 153, III, 153, § 2º, I;$1$deste aplica disposto desta
as seguintes garantias:$37$bens fortunas resoluções legislativos
receber, a qualquer título e sob qualquer pretexto, honorários, percentagens ou custas processuais;$-1$lei federal nacional sobre
exercer a advocacia;$-1$lei federal nacional sobre
participar de sociedade comercial, na forma da lei;$-1$lei federal nacional sobre
exercer, ainda que em disponibilidade, qualquer outra função pública, salvo uma de magistério;$3$cargo cargos emprego função
exercer atividade político-partidária, salvo exceções previstas na lei.$7$lei nesta casos previstos
receber, a qualquer título ou pretexto, auxílios ou contribuições de pessoas físicas, entidades públicas ou privadas, ressalvadas as exceções previstas em lei.$-1$lei federal nacional sobre
as seguintes vedações:$37$bens fortunas resoluções legislativos
Leis complementares da União e dos Estados, cuja iniciativa é facultada aos respectivos Procuradores-Gerais, estabelecerão a organização, as atribuições e o estatuto de cada Ministério Público, observadas, relativamente a seus membros:$0$ organização ministério administrativa seguintes
Aplica-se aos membros do Ministério Público o disposto no art. 95, parágrafo único, V.$1$deste aplica disposto desta
promover, privativamente, a ação penal pública, na forma da lei;$7$lei nesta casos previstos
zelar pelo efetivo respeito dos poderes públicos e dos serviços de relevância pública aos direitos assegurados nesta Constituição , promovendo as medidas necessárias a sua garantia;$-1$lei federal nacional sobre
promover o inquérito civil e a ação civil pública, para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos;$-1$lei federal nacional sobre
promover a ação de inconstitucionalidade ou representação para fins de intervenção da União e dos Estados, nos casos previstos nesta Constituição ;$7$lei nesta casos previstos
defender judicialmente os direitos e interesses das populações indígenas;$11$derivados petróleo lavra minerais
expedir notificações nos procedimentos administrativos de sua competência, requisitando informações e documentos para instruí-los, na forma da lei complementar respectiva;$0$ organização ministério administrativa seguintes
exercer o controle externo da atividade policial, na forma da lei complementar mencionada no artigo anterior;$7$lei nesta casos previstos
requisitar diligências investigatórias e a instauração de inquérito policial, indicados os fundamentos jurídicos de suas manifestações processuais;$-1$lei federal nacional sobre
exercer outras funções que lhe forem conferidas, desde que compatíveis com sua finalidade, sendo-lhe vedada a representação judicial e a consultoria jurídica de entidades públicas.$3$cargo cargos emprego função
São funções institucionais do Ministério Público:$0$ organização ministério administrativa seguintes
A legitimação do Ministério Público para as ações civis previstas neste artigo não impede a de terceiros, nas mesmas hipóteses, segundo o disposto nesta Constituição e na lei.$7$lei nesta casos previstos
As funções de Ministério Público só podem ser exercidas por integrantes da carreira, que deverão residir na comarca da respectiva lotação.$3$cargo cargos emprego função
O ingresso na carreira far-se-á mediante concurso público de provas e títulos, assegurada participação da Ordem dos Advogados do Brasil em sua realização, e observada, nas nomeações, a ordem de classificação.$-1$lei federal nacional sobre
Aplica-se ao Ministério Público, no que couber, o disposto no art. 93, II e VI.$1$deste aplica disposto desta
A distribuição de processos no Ministério Público será imediata.$21$reclamações contra receber auxiliares
Aos membros do Ministério Público junto aos Tribunais de Contas aplicam-se as disposições desta Seção pertinentes a direitos, vedações e forma de investidura.$-1$lei federal nacional sobre
o Procurador-Geral da República, que o preside;$16$presidente república câmara senado
quatro membros do Ministério Público da União, assegurada a representação de cada uma de suas carreiras;$38$carreira nomear cargos prover
três membros do Ministério Público dos Estados;$22$indicado tribunal dentre juízes
dois juízes, indicados um pelo Supremo Tribunal Federal e outro pelo Superior Tribunal de Justiça;$22$indicado tribunal dentre juízes
dois advogados, indicados pelo Conselho Federal da Ordem dos Advogados do Brasil;$22$indicado tribunal dentre juízes
dois cidadãos de notável saber jurídico e reputação ilibada, indicados um pela Câmara dos Deputados e outro pelo Senado Federal.$39$indicados dentre dois saber
O Conselho Nacional do Ministério Público compõe-se de quatorze membros nomeados pelo Presidente da República, depois de aprovada a escolha pela maioria absoluta do Senado Federal, para um mandato de dois anos, admitida uma recondução, sendo:$4$maioria absoluta república membros
Os membros do Conselho oriundos do Ministério Público serão indicados pelos respectivos Ministérios Públicos, na forma da lei.$-1$lei federal nacional sobre
zelar pela autonomia funcional e administrativa do Ministério Público, podendo expedir atos regulamentares, no âmbito de sua competência, ou recomendar providências;$0$ organização ministério administrativa seguintes
zelar pela observância do art. 37 e apreciar, de ofício ou mediante provocação, a legalidade dos atos administrativos praticados por membros ou órgãos do Ministério Público da União e dos Estados, podendo desconstituí-los, revê-los ou fixar prazo para que se adotem as providências necessárias ao exato cumprimento da lei, sem prejuízo da competência dos Tribunais de Contas;$0$ organização ministério administrativa seguintes
receber e conhecer das reclamações contra membros ou órgãos do Ministério Público da União ou dos Estados, inclusive contra seus serviços auxiliares, sem prejuízo da competência disciplinar e correicional da instituição, podendo avocar processos disciplinares em curso, determinar a remoção, a disponibilidade ou a aposentadoria com subsídios ou proventos proporcionais ao tempo de serviço e aplicar outras sanções administrativas, assegurada ampla defesa;$21$reclamações contra receber auxiliares
rever, de ofício ou mediante provocação, os processos disciplinares de membros do Ministério Público da União ou dos Estados julgados há menos de um ano;$-1$lei federal nacional sobre
elaborar relatório anual, propondo as providências que julgar necessárias sobre a situação do Ministério Público no País e as atividades do Conselho, o qual deve integrar a mensagem prevista no art. 84, XI.$-1$lei federal nacional sobre
Compete ao Conselho Nacional do Ministério Público o controle da atuação administrativa e financeira do Ministério Público e do cumprimento dos deveres funcionais de seus membros, cabendo-lhe:$0$ organização ministério administrativa seguintes
receber reclamações e denúncias, de qualquer interessado, relativas aos membros do Ministério Público e dos seus serviços auxiliares;$21$reclamações contra receber auxiliares
exercer funções executivas do Conselho, de inspeção e correição geral;$0$ organização ministério administrativa seguintes
requisitar e designar membros do Ministério Público, delegando-lhes atribuições, e requisitar servidores de órgãos do Ministério Público.$0$ organização ministério administrativa seguintes
O Conselho escolherá, em votação secreta, um Corregedor nacional, dentre os membros do Ministério Público que o integram, vedada a recondução, competindo-lhe, além das atribuições que lhe forem conferidas pela lei, as seguintes:$-1$lei federal nacional sobre
O Presidente do Conselho Federal da Ordem dos Advogados do Brasil oficiará junto ao Conselho.$-1$lei federal nacional sobre
Leis da União e dos Estados criarão ouvidorias do Ministério Público, competentes para receber reclamações e denúncias de qualquer interessado contra membros ou órgãos do Ministério Público, inclusive contra seus serviços auxiliares, representando diretamente ao Conselho Nacional do Ministério Público.$21$reclamações contra receber auxiliares
A Advocacia-Geral da União é a instituição que, diretamente ou através de órgão vinculado, representa a União, judicial e extrajudicialmente, cabendo-lhe, nos termos da lei complementar que dispuser sobre sua organização e funcionamento, as atividades de consultoria e assessoramento jurídico do Poder Executivo.$-1$lei federal nacional sobre
A Advocacia-Geral da União tem por chefe o Advogado-Geral da União, de livre nomeação pelo Presidente da República dentre cidadãos maiores de trinta e cinco anos, de notável saber jurídico e reputação ilibada.$10$ anos cinco trinta idade
O ingresso nas classes iniciais das carreiras da instituição de que trata este artigo far-se-á mediante concurso público de provas e títulos.$3$cargo cargos emprego função
Na execução da dívida ativa de natureza tributária, a representação da União cabe à Procuradoria-Geral da Fazenda Nacional, observado o disposto em lei.$0$ organização ministério administrativa seguintes
Os Procuradores dos Estados e do Distrito Federal exercerão a representação judicial e a consultoria jurídica das respectivas unidades federadas, organizados em carreira, na qual o ingresso dependerá de concurso público de provas e títulos, observado o disposto no art. 135.$29$tribunais regionais juízes justiça
Aos procuradores referidos neste artigo é assegurada estabilidade após três anos de efetivo exercício, mediante avaliação de desempenho perante os órgãos próprios, após relatório circunstanciado das corregedorias.$-1$lei federal nacional sobre
O advogado é indispensável à administração da justiça, sendo inviolável por seus atos e manifestações no exercício da profissão, nos limites da lei.$-1$lei federal nacional sobre
A Defensoria Pública é instituição essencial à função jurisdicional do Estado, incumbindo-lhe a orientação jurídica e a defesa, em todos os graus, dos necessitados, na forma do art. 5º, LXXIV.$0$ organização ministério administrativa seguintes
Lei complementar organizará a Defensoria Pública da União e do Distrito Federal e dos Territórios e prescreverá normas gerais para sua organização nos Estados, em cargos de carreira, providos, na classe inicial, mediante concurso público de provas e títulos, assegurada a seus integrantes a garantia da inamovibilidade e vedado o exercício da advocacia fora das atribuições institucionais.$2$distrito estados municípios federal
Às Defensorias Públicas Estaduais são asseguradas autonomia funcional e administrativa e a iniciativa de sua proposta orçamentária dentro dos limites estabelecidos na lei de diretrizes orçamentárias e subordinação ao disposto no art. 99, § 2º.$0$ organização ministério administrativa seguintes
Aplica-se o disposto no § 2º às Defensorias Públicas da União e do Distrito Federal.$2$distrito estados municípios federal
Às carreiras disciplinadas neste Título aplicam-se o princípio do art. 37, XII, e o art. 39, § 1º.$1$deste aplica disposto desta
A Defensoria Pública é instituição essencial à função jurisdicional do Estado, incumbindo-lhe a orientação jurídica e a defesa, em todos os graus, dos necessitados, na forma do art. 5º, LXXIV.$0$ organização ministério administrativa seguintes
Lei complementar organizará a Defensoria Pública da União e do Distrito Federal e dos Territórios e prescreverá normas gerais para sua organização nos Estados, em cargos de carreira, providos, na classe inicial, mediante concurso público de provas e títulos, assegurada a seus integrantes a garantia da inamovibilidade e vedado o exercício da advocacia fora das atribuições institucionais.$2$distrito estados municípios federal
Às Defensorias Públicas Estaduais são asseguradas autonomia funcional e administrativa e a iniciativa de sua proposta orçamentária dentro dos limites estabelecidos na lei de diretrizes orçamentárias e subordinação ao disposto no art. 99, § 2º.$0$ organização ministério administrativa seguintes
Aplica-se o disposto no § 2º às Defensorias Públicas da União e do Distrito Federal.$2$distrito estados municípios federal
São princípios institucionais da Defensoria Pública a unidade, a indivisibilidade e a independência funcional, aplicando-se também, no que couber, o disposto no art. 93 e no inciso II do art. 96 desta Constituição Federal.$0$ organização ministério administrativa seguintes
Os servidores integrantes das carreiras disciplinadas nas Seções II e III deste Capítulo serão remunerados na forma do art. 39, § 4º.$1$deste aplica disposto desta
O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.$32$sítio estado defesa intervenção
reunião, ainda que exercida no seio das associações;$-1$lei federal nacional sobre
sigilo de correspondência;$-1$lei federal nacional sobre
sigilo de comunicação telegráfica e telefônica;$-1$lei federal nacional sobre
restrições aos direitos de:$-1$lei federal nacional sobre
ocupação e uso temporário de bens e serviços públicos, na hipótese de calamidade pública, respondendo a União pelos danos e custos decorrentes.$42$dano danos indenização culpa
O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:$-1$lei federal nacional sobre
O tempo de duração do estado de defesa não será superior a trinta dias, podendo ser prorrogado uma vez, por igual período, se persistirem as razões que justificaram a sua decretação.$12$dias prazo quatro congresso
a prisão por crime contra o Estado, determinada pelo executor da medida, será por este comunicada imediatamente ao juiz competente, que a relaxará, se não for legal, facultado ao preso requerer exame de corpo de delito à autoridade policial;$9$prisão ninguém julgado sentença
a comunicação será acompanhada de declaração, pela autoridade, do estado físico e mental do detido no momento de sua autuação;$9$prisão ninguém julgado sentença
a prisão ou detenção de qualquer pessoa não poderá ser superior a dez dias, salvo quando autorizada pelo Poder Judiciário;$9$prisão ninguém julgado sentença
é vedada a incomunicabilidade do preso.$-1$lei federal nacional sobre
Na vigência do estado de defesa:$32$sítio estado defesa intervenção
Decretado o estado de defesa ou sua prorrogação, o Presidente da República, dentro de vinte e quatro horas, submeterá o ato com a respectiva justificação ao Congresso Nacional, que decidirá por maioria absoluta.$-1$lei federal nacional sobre
Se o Congresso Nacional estiver em recesso, será convocado, extraordinariamente, no prazo de cinco dias.$12$dias prazo quatro congresso
O Congresso Nacional apreciará o decreto dentro de dez dias contados de seu recebimento, devendo continuar funcionando enquanto vigorar o estado de defesa.$-1$lei federal nacional sobre
Rejeitado o decreto, cessa imediatamente o estado de defesa.$32$sítio estado defesa intervenção
comoção grave de repercussão nacional ou ocorrência de fatos que comprovem a ineficácia de medida tomada durante o estado de defesa;$-1$lei federal nacional sobre
declaração de estado de guerra ou resposta a agressão armada estrangeira.$-1$lei federal nacional sobre
O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, solicitar ao Congresso Nacional autorização para decretar o estado de sítio nos casos de:$32$sítio estado defesa intervenção
O Presidente da República, ao solicitar autorização para decretar o estado de sítio ou sua prorrogação, relatará os motivos determinantes do pedido, devendo o Congresso Nacional decidir por maioria absoluta.$-1$lei federal nacional sobre
O decreto do estado de sítio indicará sua duração, as normas necessárias a sua execução e as garantias constitucionais que ficarão suspensas, e, depois de publicado, o Presidente da República designará o executor das medidas específicas e as áreas abrangidas.$-1$lei federal nacional sobre
O estado de sítio, no caso do art. 137, I, não poderá ser decretado por mais de trinta dias, nem prorrogado, de cada vez, por prazo superior; no do inciso II, poderá ser decretado por todo o tempo que perdurar a guerra ou a agressão armada estrangeira.$12$dias prazo quatro congresso
Solicitada autorização para decretar o estado de sítio durante o recesso parlamentar, o Presidente do Senado Federal, de imediato, convocará extraordinariamente o Congresso Nacional para se reunir dentro de cinco dias, a fim de apreciar o ato.$43$imediato urgência congresso pauta
O Congresso Nacional permanecerá em funcionamento até o término das medidas coercitivas.$-1$lei federal nacional sobre
obrigação de permanência em localidade determinada;$-1$lei federal nacional sobre
detenção em edifício não destinado a acusados ou condenados por crimes comuns;$9$prisão ninguém julgado sentença
restrições relativas à inviolabilidade da correspondência, ao sigilo das comunicações, à prestação de informações e à liberdade de imprensa, radiodifusão e televisão, na forma da lei;$-1$lei federal nacional sobre
suspensão da liberdade de reunião;$-1$lei federal nacional sobre
busca e apreensão em domicílio;$-1$lei federal nacional sobre
intervenção nas empresas de serviços públicos;$-1$lei federal nacional sobre
requisição de bens.$37$bens fortunas resoluções legislativos
Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:$-1$lei federal nacional sobre
Não se inclui nas restrições do inciso III a difusão de pronunciamentos de parlamentares efetuados em suas Casas Legislativas, desde que liberada pela respectiva Mesa.$-1$lei federal nacional sobre
A Mesa do Congresso Nacional, ouvidos os líderes partidários, designará Comissão composta de cinco de seus membros para acompanhar e fiscalizar a execução das medidas referentes ao estado de defesa e ao estado de sítio.$-1$lei federal nacional sobre
Cessado o estado de defesa ou o estado de sítio, cessarão também seus efeitos, sem prejuízo da responsabilidade pelos ilícitos cometidos por seus executores ou agentes.$9$prisão ninguém julgado sentença
Logo que cesse o estado de defesa ou o estado de sítio, as medidas aplicadas em sua vigência serão relatadas pelo Presidente da República, em mensagem ao Congresso Nacional, com especificação e justificação das providências adotadas, com relação nominal dos atingidos e indicação das restrições aplicadas.$32$sítio estado defesa intervenção
As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.$0$ organização ministério administrativa seguintes
Lei complementar estabelecerá as normas gerais a serem adotadas na organização, no preparo e no emprego das Forças Armadas.$0$ organização ministério administrativa seguintes
Não caberá habeas corpus em relação a punições disciplinares militares.$24$habeas corpus data segurança
as patentes, com prerrogativas, direitos e deveres a elas inerentes, são conferidas pelo Presidente da República e asseguradas em plenitude aos oficiais da ativa, da reserva ou reformados, sendo-lhes privativos os títulos e postos militares e, juntamente com os demais membros, o uso dos uniformes das Forças Armadas;$0$ organização ministério administrativa seguintes
o militar em atividade que tornar posse em cargo ou emprego público civil permanente será transferido para a reserva, nos termos da lei;$3$cargo cargos emprego função
o militar da ativa que, de acordo com a lei, tomar posse em cargo, emprego ou funçãopública civil temporária, não eletiva, ainda que da administração indireta, ficará agregado ao respectivo quadro e somente poderá, enquanto permanecer nessa situação, ser promovido por antigüidade, contando-se-lhe o tempo de serviço apenas para aquela promoção e transferência para a reserva, sendo depois de dois anos de afastamento, contínuos ou não transferido para a reserva, nos termos da lei;$3$cargo cargos emprego função
ao militar são proibidas a sindicalização e a greve;$-1$lei federal nacional sobre
o militar, enquanto em serviço ativo, não pode estar filiado a partidos políticos;$3$cargo cargos emprego função
o oficial só perderá o posto e a patente se for julgado indigno do oficialato ou com ele incompatível, por decisão de tribunal militar de caráter permanente, em tempo de paz, ou de tribunal especial, em tempo de guerra;$9$prisão ninguém julgado sentença
o oficial condenado na justiça comum ou militar a pena privativa de liberdade superior a dois anos, por sentença transitada em julgado, será submetido ao julgamento previsto no inciso anterior;$9$prisão ninguém julgado sentença
aplica-se aos militares o disposto no art. 7º, incisos VIII, XII, XVII, XVIII, XIX e XXV e no art. 37, incisos XI, XIV e XV;$1$deste aplica disposto desta
aplica-se aos militares e a seus pensionistas o disposto no art. 40, §§ 4º, 5º e 6º;$1$deste aplica disposto desta
a lei disporá sobre o ingresso nas Forças Armadas, os limites de idade, a estabilidade e outras condições de transferência do militar para a inatividade, os direitos, os deveres, a remuneração, as prerrogativas e outras situações especiais dos militares, consideradas as peculiaridades de suas atividades, inclusive aquelas cumpridas por força de compromissos internacionais e de guerra.$3$cargo cargos emprego função
Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições:$0$ organização ministério administrativa seguintes
O serviço militar é obrigatório nos termos da lei.$-1$lei federal nacional sobre
Às Forças Armadas compete, na forma da lei, atribuir serviço alternativo aos que, em tempo de paz, após alistados, alegarem imperativo de consciência, entendendo-se como tal o decorrente de crença religiosa e de convicção filosófica ou política, para se eximirem de atividades de caráter essencialmente militar.$-1$lei federal nacional sobre
As mulheres e os eclesiásticos ficam isentos do serviço militar obrigatório em tempo de paz, sujeitos, porém, a outros encargos que a lei lhes atribuir.$0$ organização ministério administrativa seguintes
polícia federal;$16$presidente república câmara senado
polícia rodoviária federal;$20$ polícia ferroviária rodoviária anistia
polícia ferroviária federal;$20$ polícia ferroviária rodoviária anistia
polícias civis;$-1$lei federal nacional sobre
polícias militares e corpos de bombeiros militares.$34$militares bombeiros polícias corpos
polícias penais federal, estaduais e distrital.$-1$lei federal nacional sobre
A segurança pública, dever do Estado, direito e responsabilidade de todos, é exercida para a preservação da ordem pública e da incolumidade das pessoas e do patrimônio, através dos seguintes órgãos:$0$ organização ministério administrativa seguintes
apurar infrações penais contra a ordem política e social ou em detrimento de bens, serviços e interesses da União ou de suas entidades autárquicas e empresas públicas, assim como outras infrações cuja prática tenha repercussão interestadual ou internacional e exija repressão uniforme, segundo se dispuser em lei;$0$ organização ministério administrativa seguintes
prevenir e reprimir o tráfico ilícito de entorpecentes e drogas afins, o contrabando e o descaminho, sem prejuízo da ação fazendária e de outros órgãos públicos nas respectivas áreas de competência;$-1$lei federal nacional sobre
exercer as funções de polícia marítima, aérea e de fronteiras;$15$transporte navegação marítima fluviais
exercer, com exclusividade, as funções de polícia judiciária da União.$0$ organização ministério administrativa seguintes
